Path,File,Date Acquired,Sample,Misc
D:\MassHunter\GCMS\1\data\20181213\,H501.D,13 Dec 2018  19:03    ,H501, 
TIC: H501.D\data.ms,,,,
6.671,11385,,,
6.674,10485,,,
6.677,10372,,,
6.681,10751,,,
6.684,10646,,,
6.687,10579,,,
6.691,10546,,,
6.694,10437,,,
6.698,10228,,,
6.701,10002,,,
6.704,10215,,,
6.708,10548,,,
6.711,10278,,,
6.714,10299,,,
6.718,10908,,,
6.721,9912,,,
6.725,10397,,,
6.728,9652,,,
6.731,10186,,,
6.735,9775,,,
6.738,10318,,,
6.741,11414,,,
6.745,10508,,,
6.748,10397,,,
6.752,9842,,,
6.755,9868,,,
6.758,10724,,,
6.762,10316,,,
6.765,9693,,,
6.768,9953,,,
6.772,10479,,,
6.775,10670,,,
6.779,9913,,,
6.782,10645,,,
6.785,10451,,,
6.789,10381,,,
6.792,10843,,,
6.795,9912,,,
6.799,10753,,,
6.802,10154,,,
6.806,10816,,,
6.809,10700,,,
6.812,10755,,,
6.816,10564,,,
6.819,10224,,,
6.822,10642,,,
6.826,10533,,,
6.829,10573,,,
6.833,9746,,,
6.836,10871,,,
6.839,10389,,,
6.843,10464,,,
6.846,9647,,,
6.849,10148,,,
6.853,10761,,,
6.856,9940,,,
6.86,9851,,,
6.863,10028,,,
6.866,10744,,,
6.87,10115,,,
6.873,9981,,,
6.876,10436,,,
6.88,10740,,,
6.883,9838,,,
6.887,9600,,,
6.89,10290,,,
6.893,10344,,,
6.897,10106,,,
6.9,10616,,,
6.903,10395,,,
6.907,10334,,,
6.91,10364,,,
6.914,9857,,,
6.917,10071,,,
6.92,10330,,,
6.924,10015,,,
6.927,9956,,,
6.93,10072,,,
6.934,10423,,,
6.937,10219,,,
6.941,10298,,,
6.944,10488,,,
6.947,10144,,,
6.951,9861,,,
6.954,10933,,,
6.957,10632,,,
6.961,10759,,,
6.964,9984,,,
6.968,9499,,,
6.971,10200,,,
6.974,10345,,,
6.978,9856,,,
6.981,10011,,,
6.984,9474,,,
6.988,10358,,,
6.991,10014,,,
6.995,10303,,,
6.998,10478,,,
7.001,10506,,,
7.005,9756,,,
7.008,10285,,,
7.011,10608,,,
7.015,10235,,,
7.018,9766,,,
7.022,10496,,,
7.025,10133,,,
7.028,10210,,,
7.032,10652,,,
7.035,10131,,,
7.038,9692,,,
7.042,9967,,,
7.045,9999,,,
7.049,9917,,,
7.052,10418,,,
7.055,9707,,,
7.059,10981,,,
7.062,10657,,,
7.065,10983,,,
7.069,10453,,,
7.072,10826,,,
7.076,10478,,,
7.079,10608,,,
7.082,10813,,,
7.086,10290,,,
7.089,11285,,,
7.092,9830,,,
7.096,11074,,,
7.099,10045,,,
7.103,10399,,,
7.106,11019,,,
7.109,11043,,,
7.113,11175,,,
7.116,11717,,,
7.119,12335,,,
7.123,12660,,,
7.126,12823,,,
7.13,12986,,,
7.133,13002,,,
7.136,13159,,,
7.14,13674,,,
7.143,14648,,,
7.146,14361,,,
7.15,15050,,,
7.153,16015,,,
7.157,16203,,,
7.16,17802,,,
7.163,18161,,,
7.167,18377,,,
7.17,19867,,,
7.173,21685,,,
7.177,23018,,,
7.18,29178,,,
7.184,36223,,,
7.187,46897,,,
7.19,55461,,,
7.194,63274,,,
7.197,68008,,,
7.2,69691,,,
7.204,69344,,,
7.207,65975,,,
7.211,64791,,,
7.214,59604,,,
7.217,54047,,,
7.221,50837,,,
7.224,45886,,,
7.227,41893,,,
7.231,38250,,,
7.234,34089,,,
7.238,30500,,,
7.241,28019,,,
7.244,25210,,,
7.248,23054,,,
7.251,20640,,,
7.255,19571,,,
7.258,17573,,,
7.261,16604,,,
7.265,16685,,,
7.268,15212,,,
7.271,14616,,,
7.275,12460,,,
7.278,12952,,,
7.282,12477,,,
7.285,11979,,,
7.288,12200,,,
7.292,11090,,,
7.295,11697,,,
7.298,11187,,,
7.302,10753,,,
7.305,11201,,,
7.309,10840,,,
7.312,10730,,,
7.315,10876,,,
7.319,10956,,,
7.322,11384,,,
7.325,11209,,,
7.329,10483,,,
7.332,11023,,,
7.336,10830,,,
7.339,10576,,,
7.342,10294,,,
7.346,11303,,,
7.349,10822,,,
7.352,10607,,,
7.356,10570,,,
7.359,10792,,,
7.363,10655,,,
7.366,10071,,,
7.369,9891,,,
7.373,10080,,,
7.376,10512,,,
7.379,10320,,,
7.383,9792,,,
7.386,9341,,,
7.39,9822,,,
7.393,9865,,,
7.396,10113,,,
7.4,10051,,,
7.403,10090,,,
7.406,10767,,,
7.41,10530,,,
7.413,10426,,,
7.417,10368,,,
7.42,10615,,,
7.423,9625,,,
7.427,10024,,,
7.43,9748,,,
7.433,10095,,,
7.437,10478,,,
7.44,10280,,,
7.444,10095,,,
7.447,10679,,,
7.45,9323,,,
7.454,9858,,,
7.457,10324,,,
7.46,9821,,,
7.464,10778,,,
7.467,10013,,,
7.471,10112,,,
7.474,10488,,,
7.477,9671,,,
7.481,10584,,,
7.484,9604,,,
7.487,10595,,,
7.491,9802,,,
7.494,9929,,,
7.498,10016,,,
7.501,9569,,,
7.504,9646,,,
7.508,9820,,,
7.511,9336,,,
7.514,10107,,,
7.518,9659,,,
7.521,10008,,,
7.525,10091,,,
7.528,9903,,,
7.531,9827,,,
7.535,9687,,,
7.538,10137,,,
7.541,9560,,,
7.545,10292,,,
7.548,10304,,,
7.552,10033,,,
7.555,9730,,,
7.558,9720,,,
7.562,10302,,,
7.565,10550,,,
7.568,10421,,,
7.572,9559,,,
7.575,9808,,,
7.579,9894,,,
7.582,9302,,,
7.585,9865,,,
7.589,10548,,,
7.592,9527,,,
7.595,9718,,,
7.599,9585,,,
7.602,10225,,,
7.606,10284,,,
7.609,10388,,,
7.612,9445,,,
7.616,9526,,,
7.619,9776,,,
7.622,9807,,,
7.626,10231,,,
7.629,9739,,,
7.633,9830,,,
7.636,10342,,,
7.639,10488,,,
7.643,9698,,,
7.646,10007,,,
7.649,10044,,,
7.653,10106,,,
7.656,9612,,,
7.66,9611,,,
7.663,9533,,,
7.666,9525,,,
7.67,9829,,,
7.673,9201,,,
7.676,9625,,,
7.68,9735,,,
7.683,9419,,,
7.687,9828,,,
7.69,10087,,,
7.693,9661,,,
7.697,10307,,,
7.7,9663,,,
7.703,9537,,,
7.707,10658,,,
7.71,10573,,,
7.714,10097,,,
7.717,10465,,,
7.72,10111,,,
7.724,9986,,,
7.727,9734,,,
7.73,9817,,,
7.734,10392,,,
7.737,10415,,,
7.741,9928,,,
7.744,9719,,,
7.747,10688,,,
7.751,10313,,,
7.754,9599,,,
7.757,10587,,,
7.761,10407,,,
7.764,10510,,,
7.768,10257,,,
7.771,9963,,,
7.774,9573,,,
7.778,10217,,,
7.781,9615,,,
7.784,10231,,,
7.788,9809,,,
7.791,9645,,,
7.795,9909,,,
7.798,9434,,,
7.801,10212,,,
7.805,9576,,,
7.808,9955,,,
7.811,9922,,,
7.815,10024,,,
7.818,10559,,,
7.822,9828,,,
7.825,10086,,,
7.828,10360,,,
7.832,9215,,,
7.835,9673,,,
7.838,9696,,,
7.842,9825,,,
7.845,9723,,,
7.849,9548,,,
7.852,10496,,,
7.855,9926,,,
7.859,10039,,,
7.862,9536,,,
7.865,9973,,,
7.869,9958,,,
7.872,10015,,,
7.876,9889,,,
7.879,9645,,,
7.882,9934,,,
7.886,10089,,,
7.889,9243,,,
7.892,9656,,,
7.896,9839,,,
7.899,10474,,,
7.903,10176,,,
7.906,10055,,,
7.909,10168,,,
7.913,9783,,,
7.916,10000,,,
7.919,9926,,,
7.923,9271,,,
7.926,10180,,,
7.93,10281,,,
7.933,9713,,,
7.936,9996,,,
7.94,9779,,,
7.943,9072,,,
7.946,9801,,,
7.95,10678,,,
7.953,11283,,,
7.957,13107,,,
7.96,14181,,,
7.963,15807,,,
7.967,16498,,,
7.97,17384,,,
7.973,17524,,,
7.977,17465,,,
7.98,17866,,,
7.984,17156,,,
7.987,16050,,,
7.99,15516,,,
7.994,15733,,,
7.997,15316,,,
8,13512,,,
8.004,13985,,,
8.007,13201,,,
8.011,13006,,,
8.014,12401,,,
8.017,11689,,,
8.021,10964,,,
8.024,11313,,,
8.027,11162,,,
8.031,10782,,,
8.034,9747,,,
8.038,9822,,,
8.041,9944,,,
8.044,10075,,,
8.048,10247,,,
8.051,9661,,,
8.054,9779,,,
8.058,9991,,,
8.061,9979,,,
8.065,10529,,,
8.068,9531,,,
8.071,9526,,,
8.075,9585,,,
8.078,9566,,,
8.081,9505,,,
8.085,10503,,,
8.088,9677,,,
8.092,9516,,,
8.095,9367,,,
8.098,9585,,,
8.102,10024,,,
8.105,9804,,,
8.108,9290,,,
8.112,9350,,,
8.115,10296,,,
8.119,9731,,,
8.122,10553,,,
8.125,9578,,,
8.129,10011,,,
8.132,9750,,,
8.135,9054,,,
8.139,9761,,,
8.142,9600,,,
8.146,10549,,,
8.149,9547,,,
8.152,9325,,,
8.156,10090,,,
8.159,10059,,,
8.162,9447,,,
8.166,9433,,,
8.169,9900,,,
8.173,9671,,,
8.176,9503,,,
8.179,10000,,,
8.183,9731,,,
8.186,9753,,,
8.189,10181,,,
8.193,9484,,,
8.196,9443,,,
8.2,9395,,,
8.203,10081,,,
8.206,9686,,,
8.21,9239,,,
8.213,9714,,,
8.216,9374,,,
8.22,9146,,,
8.223,9871,,,
8.227,9417,,,
8.23,9332,,,
8.233,9842,,,
8.237,9354,,,
8.24,10200,,,
8.243,9509,,,
8.247,9609,,,
8.25,9831,,,
8.254,9830,,,
8.257,9285,,,
8.26,10049,,,
8.264,9508,,,
8.267,9939,,,
8.27,9857,,,
8.274,9550,,,
8.277,10401,,,
8.281,10394,,,
8.284,9386,,,
8.287,9900,,,
8.291,10153,,,
8.294,9497,,,
8.297,9732,,,
8.301,9740,,,
8.304,9815,,,
8.308,9347,,,
8.311,9485,,,
8.314,9546,,,
8.318,10117,,,
8.321,9904,,,
8.324,9326,,,
8.328,10245,,,
8.331,9457,,,
8.335,9683,,,
8.338,9703,,,
8.341,10339,,,
8.345,9160,,,
8.348,9655,,,
8.351,9665,,,
8.355,9929,,,
8.358,9615,,,
8.362,10028,,,
8.365,9548,,,
8.368,9893,,,
8.372,9639,,,
8.375,9214,,,
8.378,9706,,,
8.382,10314,,,
8.385,10776,,,
8.389,10164,,,
8.392,10629,,,
8.395,11288,,,
8.399,11220,,,
8.402,11553,,,
8.405,12375,,,
8.409,12244,,,
8.412,14021,,,
8.416,14748,,,
8.419,15573,,,
8.422,16149,,,
8.426,16850,,,
8.429,17592,,,
8.432,18499,,,
8.436,19203,,,
8.439,22296,,,
8.443,19993,,,
8.446,19653,,,
8.449,20002,,,
8.453,20663,,,
8.456,20480,,,
8.459,19260,,,
8.463,19931,,,
8.466,18947,,,
8.47,18576,,,
8.473,18148,,,
8.476,17404,,,
8.48,17690,,,
8.483,17546,,,
8.486,16350,,,
8.49,15337,,,
8.493,16126,,,
8.497,15410,,,
8.5,15851,,,
8.503,15566,,,
8.507,16009,,,
8.51,15616,,,
8.513,15064,,,
8.517,14764,,,
8.52,15192,,,
8.524,15809,,,
8.527,14851,,,
8.53,15062,,,
8.534,15201,,,
8.537,15038,,,
8.54,15525,,,
8.544,14378,,,
8.547,13773,,,
8.551,13831,,,
8.554,15347,,,
8.557,15075,,,
8.561,14659,,,
8.564,14221,,,
8.567,15530,,,
8.571,15068,,,
8.574,14203,,,
8.578,14463,,,
8.581,14050,,,
8.584,14215,,,
8.588,14133,,,
8.591,14095,,,
8.594,14199,,,
8.598,13600,,,
8.601,14563,,,
8.605,13967,,,
8.608,14523,,,
8.611,14481,,,
8.615,13524,,,
8.618,14110,,,
8.621,13674,,,
8.625,14127,,,
8.628,14572,,,
8.632,14848,,,
8.635,14011,,,
8.638,14052,,,
8.642,14288,,,
8.645,14526,,,
8.649,14267,,,
8.652,14532,,,
8.655,14397,,,
8.659,13819,,,
8.662,14516,,,
8.665,14241,,,
8.669,13989,,,
8.672,13553,,,
8.675,13940,,,
8.679,14082,,,
8.682,14954,,,
8.686,14160,,,
8.689,14260,,,
8.692,14924,,,
8.696,14253,,,
8.699,13957,,,
8.703,14532,,,
8.706,14329,,,
8.709,13623,,,
8.713,14126,,,
8.716,13863,,,
8.719,14701,,,
8.723,13852,,,
8.726,13604,,,
8.729,14194,,,
8.733,14207,,,
8.736,14051,,,
8.74,13421,,,
8.743,13878,,,
8.746,14100,,,
8.75,14341,,,
8.753,14264,,,
8.757,14275,,,
8.76,14728,,,
8.763,14218,,,
8.767,13713,,,
8.77,14217,,,
8.773,14005,,,
8.777,14080,,,
8.78,13737,,,
8.784,13947,,,
8.787,14217,,,
8.79,14480,,,
8.794,14551,,,
8.797,14874,,,
8.8,13712,,,
8.804,14686,,,
8.807,14142,,,
8.811,14767,,,
8.814,14153,,,
8.817,13759,,,
8.821,14004,,,
8.824,14114,,,
8.827,13726,,,
8.831,14595,,,
8.834,14563,,,
8.838,14850,,,
8.841,14336,,,
8.844,13600,,,
8.848,13489,,,
8.851,14243,,,
8.854,14542,,,
8.858,14241,,,
8.861,13523,,,
8.865,13691,,,
8.868,15074,,,
8.871,14785,,,
8.875,14952,,,
8.878,13945,,,
8.881,14185,,,
8.885,13915,,,
8.888,13890,,,
8.892,13701,,,
8.895,14140,,,
8.898,14207,,,
8.902,13837,,,
8.905,14698,,,
8.908,13778,,,
8.912,14332,,,
8.915,14905,,,
8.919,14113,,,
8.922,14203,,,
8.925,14159,,,
8.929,13575,,,
8.932,14119,,,
8.935,13425,,,
8.939,13344,,,
8.942,14257,,,
8.946,14422,,,
8.949,14033,,,
8.952,14074,,,
8.956,14199,,,
8.959,13582,,,
8.962,13829,,,
8.966,13779,,,
8.969,14911,,,
8.973,14673,,,
8.976,14735,,,
8.979,15101,,,
8.983,16009,,,
8.986,16192,,,
8.989,16403,,,
8.993,16968,,,
8.996,16072,,,
9,17054,,,
9.003,16521,,,
9.006,16594,,,
9.01,16713,,,
9.013,16801,,,
9.016,16580,,,
9.02,16054,,,
9.023,14776,,,
9.027,15184,,,
9.03,14506,,,
9.033,14468,,,
9.037,14751,,,
9.04,14033,,,
9.043,14833,,,
9.047,14664,,,
9.05,14230,,,
9.054,14235,,,
9.057,13483,,,
9.06,14175,,,
9.064,14866,,,
9.067,14236,,,
9.07,14445,,,
9.074,14705,,,
9.077,14589,,,
9.081,14650,,,
9.084,13983,,,
9.087,14473,,,
9.091,14005,,,
9.094,14074,,,
9.097,14381,,,
9.101,14305,,,
9.104,14527,,,
9.108,14322,,,
9.111,14766,,,
9.114,14018,,,
9.118,13650,,,
9.121,14102,,,
9.124,14038,,,
9.128,13858,,,
9.131,14462,,,
9.135,14639,,,
9.138,14161,,,
9.141,14955,,,
9.145,13884,,,
9.148,13544,,,
9.151,13646,,,
9.155,14285,,,
9.158,14148,,,
9.162,14530,,,
9.165,13967,,,
9.168,14076,,,
9.172,14598,,,
9.175,14589,,,
9.178,14441,,,
9.182,13694,,,
9.185,13757,,,
9.189,14638,,,
9.192,14841,,,
9.195,14438,,,
9.199,15619,,,
9.202,13969,,,
9.205,14261,,,
9.209,13916,,,
9.212,14971,,,
9.216,14253,,,
9.219,14243,,,
9.222,14757,,,
9.226,13496,,,
9.229,14357,,,
9.232,14024,,,
9.236,13832,,,
9.239,14273,,,
9.243,13798,,,
9.246,14451,,,
9.249,13683,,,
9.253,14190,,,
9.256,14042,,,
9.259,14641,,,
9.263,13996,,,
9.266,13782,,,
9.27,14017,,,
9.273,13753,,,
9.276,14698,,,
9.28,14011,,,
9.283,14011,,,
9.286,13935,,,
9.29,14295,,,
9.293,14052,,,
9.297,14276,,,
9.3,14502,,,
9.303,14334,,,
9.307,14247,,,
9.31,14402,,,
9.313,14553,,,
9.317,14521,,,
9.32,15176,,,
9.324,15075,,,
9.327,15306,,,
9.33,16015,,,
9.334,15661,,,
9.337,15718,,,
9.34,15254,,,
9.344,15547,,,
9.347,15457,,,
9.351,14842,,,
9.354,15472,,,
9.357,15223,,,
9.361,15079,,,
9.364,13838,,,
9.367,14626,,,
9.371,14824,,,
9.374,14141,,,
9.378,14921,,,
9.381,15114,,,
9.384,15060,,,
9.388,13804,,,
9.391,14378,,,
9.394,14428,,,
9.398,14574,,,
9.401,14285,,,
9.405,14157,,,
9.408,14442,,,
9.411,13684,,,
9.415,14069,,,
9.418,14164,,,
9.421,14999,,,
9.425,14331,,,
9.428,14827,,,
9.432,15415,,,
9.435,14903,,,
9.438,14172,,,
9.442,14570,,,
9.445,13880,,,
9.448,14142,,,
9.452,14386,,,
9.455,14555,,,
9.459,13334,,,
9.462,13146,,,
9.465,14115,,,
9.469,13227,,,
9.472,12780,,,
9.475,13565,,,
9.479,12758,,,
9.482,12273,,,
9.486,13378,,,
9.489,12454,,,
9.492,12371,,,
9.496,12824,,,
9.499,12751,,,
9.502,12801,,,
9.506,12625,,,
9.509,12060,,,
9.513,12601,,,
9.516,12851,,,
9.519,14797,,,
9.523,24349,,,
9.526,38205,,,
9.529,57585,,,
9.533,76726,,,
9.536,93277,,,
9.54,104068,,,
9.543,111338,,,
9.546,108507,,,
9.55,106013,,,
9.553,101363,,,
9.556,95336,,,
9.56,87485,,,
9.563,81856,,,
9.567,75547,,,
9.57,68699,,,
9.573,63920,,,
9.577,57096,,,
9.58,52015,,,
9.583,48869,,,
9.587,43488,,,
9.59,40270,,,
9.594,37554,,,
9.597,35184,,,
9.6,33304,,,
9.604,29190,,,
9.607,27947,,,
9.61,25207,,,
9.614,25222,,,
9.617,22601,,,
9.621,21131,,,
9.624,21530,,,
9.627,19598,,,
9.631,18622,,,
9.634,17650,,,
9.637,17768,,,
9.641,15879,,,
9.644,16932,,,
9.648,15516,,,
9.651,14671,,,
9.654,15555,,,
9.658,14694,,,
9.661,14420,,,
9.664,14121,,,
9.668,14333,,,
9.671,13380,,,
9.675,14797,,,
9.678,12754,,,
9.681,14081,,,
9.685,12995,,,
9.688,12887,,,
9.691,14077,,,
9.695,13969,,,
9.698,12578,,,
9.702,13290,,,
9.705,13322,,,
9.708,13909,,,
9.712,14706,,,
9.715,18856,,,
9.718,23216,,,
9.722,28589,,,
9.725,34247,,,
9.729,39451,,,
9.732,45020,,,
9.735,45271,,,
9.739,45361,,,
9.742,46715,,,
9.745,44450,,,
9.749,42711,,,
9.752,39997,,,
9.756,38621,,,
9.759,35559,,,
9.762,32371,,,
9.766,31262,,,
9.769,29826,,,
9.772,27230,,,
9.776,26361,,,
9.779,24703,,,
9.783,23829,,,
9.786,22377,,,
9.789,22101,,,
9.793,20481,,,
9.796,19051,,,
9.799,19001,,,
9.803,17704,,,
9.806,18408,,,
9.81,17186,,,
9.813,17136,,,
9.816,16227,,,
9.82,16564,,,
9.823,15471,,,
9.826,14928,,,
9.83,15155,,,
9.833,15280,,,
9.837,15428,,,
9.84,14793,,,
9.843,13751,,,
9.847,14835,,,
9.85,13809,,,
9.853,14007,,,
9.857,14016,,,
9.86,13322,,,
9.864,13169,,,
9.867,13694,,,
9.87,13263,,,
9.874,13598,,,
9.877,13880,,,
9.88,13873,,,
9.884,13401,,,
9.887,13744,,,
9.891,13681,,,
9.894,14098,,,
9.897,12989,,,
9.901,13702,,,
9.904,13514,,,
9.907,12703,,,
9.911,13279,,,
9.914,12660,,,
9.918,13069,,,
9.921,13612,,,
9.924,12870,,,
9.928,13399,,,
9.931,13537,,,
9.934,12578,,,
9.938,12802,,,
9.941,12978,,,
9.945,13089,,,
9.948,14055,,,
9.951,12824,,,
9.955,12813,,,
9.958,12930,,,
9.961,14171,,,
9.965,12647,,,
9.968,13197,,,
9.972,13290,,,
9.975,12947,,,
9.978,13741,,,
9.982,13283,,,
9.985,12398,,,
9.988,13234,,,
9.992,12990,,,
9.995,13096,,,
9.999,12372,,,
10.002,13009,,,
10.005,13318,,,
10.009,12911,,,
10.012,13633,,,
10.016,13824,,,
10.019,12550,,,
10.022,12478,,,
10.026,12785,,,
10.029,12791,,,
10.032,13756,,,
10.036,12657,,,
10.039,13710,,,
10.043,13669,,,
10.046,12588,,,
10.049,13256,,,
10.053,13317,,,
10.056,13178,,,
10.059,13437,,,
10.063,12545,,,
10.066,12895,,,
10.07,12754,,,
10.073,13324,,,
10.076,13264,,,
10.08,13189,,,
10.083,13440,,,
10.086,13356,,,
10.09,13153,,,
10.093,12807,,,
10.097,12832,,,
10.1,12930,,,
10.103,12695,,,
10.107,12889,,,
10.11,12996,,,
10.113,13385,,,
10.117,12909,,,
10.12,12678,,,
10.124,13190,,,
10.127,13528,,,
10.13,14187,,,
10.134,14247,,,
10.137,13647,,,
10.14,13150,,,
10.144,13417,,,
10.147,14406,,,
10.151,14746,,,
10.154,14099,,,
10.157,13111,,,
10.161,14124,,,
10.164,13739,,,
10.167,14227,,,
10.171,14168,,,
10.174,14371,,,
10.178,13963,,,
10.181,14483,,,
10.184,13594,,,
10.188,13516,,,
10.191,14937,,,
10.194,15529,,,
10.198,14712,,,
10.201,14804,,,
10.205,14616,,,
10.208,13658,,,
10.211,13211,,,
10.215,13000,,,
10.218,14091,,,
10.221,13150,,,
10.225,12932,,,
10.228,13201,,,
10.232,12120,,,
10.235,13205,,,
10.238,13811,,,
10.242,14008,,,
10.245,15051,,,
10.248,15784,,,
10.252,15943,,,
10.255,15937,,,
10.259,16782,,,
10.262,16683,,,
10.265,16375,,,
10.269,17040,,,
10.272,16513,,,
10.275,16565,,,
10.279,16550,,,
10.282,17017,,,
10.286,18016,,,
10.289,18043,,,
10.292,16581,,,
10.296,15797,,,
10.299,14974,,,
10.302,13868,,,
10.306,13928,,,
10.309,13369,,,
10.313,13127,,,
10.316,13382,,,
10.319,13903,,,
10.323,13873,,,
10.326,13755,,,
10.329,14589,,,
10.333,14050,,,
10.336,13123,,,
10.34,13690,,,
10.343,14119,,,
10.346,13852,,,
10.35,14226,,,
10.353,13566,,,
10.356,12692,,,
10.36,14434,,,
10.363,13475,,,
10.367,13927,,,
10.37,14095,,,
10.373,14130,,,
10.377,13541,,,
10.38,13457,,,
10.383,12786,,,
10.387,13592,,,
10.39,13357,,,
10.394,13470,,,
10.397,13537,,,
10.4,13608,,,
10.404,13634,,,
10.407,13068,,,
10.41,13015,,,
10.414,12875,,,
10.417,13349,,,
10.421,13349,,,
10.424,13227,,,
10.427,13292,,,
10.431,13543,,,
10.434,14438,,,
10.437,14633,,,
10.441,15354,,,
10.444,15681,,,
10.448,16504,,,
10.451,17279,,,
10.454,16701,,,
10.458,17258,,,
10.461,16655,,,
10.464,17016,,,
10.468,16243,,,
10.471,16986,,,
10.475,15314,,,
10.478,15734,,,
10.481,15606,,,
10.485,14688,,,
10.488,14887,,,
10.491,14853,,,
10.495,14186,,,
10.498,13609,,,
10.502,13975,,,
10.505,13951,,,
10.508,13878,,,
10.512,13593,,,
10.515,13852,,,
10.518,13082,,,
10.522,13780,,,
10.525,12867,,,
10.529,13396,,,
10.532,12892,,,
10.535,13078,,,
10.539,12829,,,
10.542,13802,,,
10.545,12754,,,
10.549,13524,,,
10.552,12448,,,
10.556,13279,,,
10.559,13273,,,
10.562,13933,,,
10.566,13531,,,
10.569,13053,,,
10.572,13616,,,
10.576,13147,,,
10.579,12434,,,
10.583,13017,,,
10.586,12389,,,
10.589,13428,,,
10.593,12704,,,
10.596,12821,,,
10.599,12865,,,
10.603,13186,,,
10.606,13826,,,
10.61,13192,,,
10.613,13183,,,
10.616,13058,,,
10.62,13005,,,
10.623,13397,,,
10.626,13277,,,
10.63,12852,,,
10.633,13326,,,
10.637,13591,,,
10.64,12817,,,
10.643,12937,,,
10.647,13086,,,
10.65,13146,,,
10.653,12992,,,
10.657,13764,,,
10.66,12932,,,
10.664,12762,,,
10.667,13338,,,
10.67,12911,,,
10.674,12956,,,
10.677,12701,,,
10.68,13308,,,
10.684,13720,,,
10.687,13374,,,
10.691,13154,,,
10.694,13626,,,
10.697,12374,,,
10.701,12899,,,
10.704,13291,,,
10.707,12969,,,
10.711,12890,,,
10.714,13046,,,
10.718,13366,,,
10.721,13434,,,
10.724,12656,,,
10.728,12441,,,
10.731,13143,,,
10.734,12600,,,
10.738,12345,,,
10.741,13376,,,
10.745,13018,,,
10.748,12327,,,
10.751,12937,,,
10.755,13146,,,
10.758,13302,,,
10.761,13389,,,
10.765,13298,,,
10.768,13377,,,
10.772,13180,,,
10.775,13037,,,
10.778,13006,,,
10.782,12844,,,
10.785,13254,,,
10.788,12893,,,
10.792,13446,,,
10.795,13973,,,
10.799,13829,,,
10.802,13014,,,
10.805,12999,,,
10.809,13267,,,
10.812,12724,,,
10.815,12142,,,
10.819,13237,,,
10.822,13431,,,
10.826,13432,,,
10.829,12343,,,
10.832,12766,,,
10.836,12231,,,
10.839,11868,,,
10.842,13088,,,
10.846,12470,,,
10.849,12887,,,
10.853,12940,,,
10.856,12963,,,
10.859,13043,,,
10.863,13828,,,
10.866,13181,,,
10.869,12222,,,
10.873,12603,,,
10.876,13168,,,
10.88,12744,,,
10.883,13277,,,
10.886,12590,,,
10.89,12809,,,
10.893,13088,,,
10.896,12549,,,
10.9,12131,,,
10.903,12375,,,
10.907,12257,,,
10.91,13928,,,
10.913,12570,,,
10.917,12903,,,
10.92,12654,,,
10.923,12693,,,
10.927,13306,,,
10.93,12924,,,
10.934,13369,,,
10.937,12940,,,
10.94,13076,,,
10.944,11658,,,
10.947,12423,,,
10.95,12364,,,
10.954,12213,,,
10.957,13320,,,
10.961,12632,,,
10.964,12548,,,
10.967,11954,,,
10.971,13448,,,
10.974,12292,,,
10.977,12362,,,
10.981,12878,,,
10.984,12470,,,
10.988,12647,,,
10.991,13084,,,
10.994,13051,,,
10.998,12863,,,
11.001,12324,,,
11.004,12412,,,
11.008,12792,,,
11.011,13517,,,
11.015,12394,,,
11.018,12275,,,
11.021,12360,,,
11.025,12710,,,
11.028,13254,,,
11.031,12976,,,
11.035,13265,,,
11.038,13235,,,
11.042,12917,,,
11.045,13101,,,
11.048,13370,,,
11.052,13806,,,
11.055,12659,,,
11.058,13344,,,
11.062,12711,,,
11.065,13249,,,
11.069,12895,,,
11.072,12250,,,
11.075,12258,,,
11.079,12577,,,
11.082,12635,,,
11.085,12665,,,
11.089,12214,,,
11.092,12947,,,
11.096,12639,,,
11.099,12719,,,
11.102,13749,,,
11.106,12634,,,
11.109,13136,,,
11.112,12353,,,
11.116,12319,,,
11.119,13229,,,
11.123,12392,,,
11.126,12243,,,
11.129,12579,,,
11.133,12524,,,
11.136,13184,,,
11.139,12111,,,
11.143,12233,,,
11.146,12543,,,
11.15,12449,,,
11.153,12152,,,
11.156,12765,,,
11.16,12650,,,
11.163,12485,,,
11.166,12565,,,
11.17,12302,,,
11.173,13002,,,
11.177,13220,,,
11.18,12993,,,
11.183,13151,,,
11.187,13455,,,
11.19,12209,,,
11.193,12446,,,
11.197,12170,,,
11.2,12410,,,
11.204,12411,,,
11.207,12077,,,
11.21,12464,,,
11.214,11934,,,
11.217,11616,,,
11.22,12414,,,
11.224,12875,,,
11.227,12979,,,
11.231,12179,,,
11.234,12928,,,
11.237,11265,,,
11.241,12214,,,
11.244,12317,,,
11.247,12586,,,
11.251,12431,,,
11.254,12272,,,
11.258,12638,,,
11.261,11815,,,
11.264,11944,,,
11.268,12613,,,
11.271,12734,,,
11.274,12836,,,
11.278,11730,,,
11.281,11692,,,
11.285,12221,,,
11.288,12478,,,
11.291,12519,,,
11.295,11995,,,
11.298,12897,,,
11.301,11573,,,
11.305,12404,,,
11.308,12869,,,
11.312,12799,,,
11.315,12663,,,
11.318,12856,,,
11.322,12561,,,
11.325,12201,,,
11.328,13034,,,
11.332,12091,,,
11.335,12301,,,
11.339,11982,,,
11.342,11555,,,
11.345,11889,,,
11.349,12242,,,
11.352,12631,,,
11.355,12320,,,
11.359,12629,,,
11.362,13377,,,
